channel,event,kind,log-date,log-time,messageId,newrelic.logs.batchIndex,plugin.type,plugin.version,timestamp,status,transaction,pri,transaction2,message,channel-uat,kind-uat,log-date-uat,log-time-uat,transaction-uat,pri-uat,transaction2-uat,message-uat
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:33,1e1c02d8-bc7f-465e-90ad-652eb064d68b,61,fluentd,1.1.10,1628281593461,,ULgR7JtaHeZEFkc90QatcePk,,ULgR7JtIM8JUyUc90QbqSNQ6,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:33,2c8c1749-8adf-4fd4-9df2-a7fd9659e761,62,fluentd,1.1.10,1628281593461,,ULgR7JtaHeZEFkc90QatcePk,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:33,bc60a1ad-1c0f-41d0-87a7-a0cc0e9027dd,59,fluentd,1.1.10,1628281593440,,ULgR7JtIM8JUyUc90QbqSNQ6,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:33,d9ec01f4-05f3-4213-89b3-caa7c5ad0f2d,58,fluentd,1.1.10,1628281593436,,ULgR7JtIM8JUyUc90QbqSNQ6,6,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:33,51da41d1-def2-41d1-8e36-67f4e4576b51,57,fluentd,1.1.10,1628281593428,,ULgR7JtIM8JUyUc90QbqSNQ6,,,20210806152633280298971f,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:33,40edfc89-2468-4f6b-b9ae-dc5c7b2815ba,56,fluentd,1.1.10,1628281593428,,ULgR7JtIM8JUyUc90QbqSNQ6,-,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:33,893a7665-c43f-42fc-91a2-c690e85722db,55,fluentd,1.1.10,1628281593410,,ULgR7JsJMXOU2Uc90QZEoBds,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:33,585f03b0-bcbe-4c23-a112-f73f4c364bc8,54,fluentd,1.1.10,1628281593410,,ULgR7JsJMXOU2Uc90QZEoBds,,,,,,,,,,,
DeliveryManager,,TOREGISTER,2021/08/06,15:26:33,23c34224-b5b0-4dee-b2db-ffb2f911e32e,53,fluentd,1.1.10,1628281593403,,ULgR7JsJMXOU2Uc90QZEoBds,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:33,dcba9109-7012-4d72-b883-d6d097fffdab,52,fluentd,1.1.10,1628281593396,,ULgR7JsJMXOU2Uc90QZEoBds,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:33,761792e3-5a63-4840-97ad-ede808b57f10,51,fluentd,1.1.10,1628281593396,,ULgR7JsJMXOU2Uc90QZEoBds,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:33,670c43fd-efc8-4575-89e1-e8879061d1ed,48,fluentd,1.1.10,1628281593387,,ULgR7JsJMXOU2Uc90QZEoBds,,ULgR7Js09UqTP+c90QYAPTgD,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:33,b6fd7516-cc4c-46c3-bb48-8d5fcfd5ec4a,49,fluentd,1.1.10,1628281593387,,ULgR7JsJMXOU2Uc90QZEoBds,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:33,e0be76c8-34a2-4853-b6f7-22124f64eadf,50,fluentd,1.1.10,1628281593387,,ULgR7JsJMXOU2Uc90QZEoBds,4,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:33,6ab0673f-5dc4-43d8-b36e-9579f0b17ebe,47,fluentd,1.1.10,1628281593369,,ULgR7JrinFEw8Uc90Qb03Zmp,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:33,dac5e821-f8f5-4b8c-86d1-429188342524,46,fluentd,1.1.10,1628281593369,,ULgR7JrinFEw8Uc90Qb03Zmp,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:33,ebb4afc1-6d05-49fe-937e-e73992c00aef,45,fluentd,1.1.10,1628281593361,,ULgR7Js09UqTP+c90QYAPTgD,4,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:33,6baaba2c-91fd-4f97-acaa-8b3370f24f6a,44,fluentd,1.1.10,1628281593360,,ULgR7JrinFEw8Uc90Qb03Zmp,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:33,a90f2e1f-7952-4732-8b22-59f97a4b862b,43,fluentd,1.1.10,1628281593360,,ULgR7JrinFEw8Uc90Qb03Zmp,,,,,,,,,,,
WsSerInAdpAuth,,OUT,2021/08/06,15:26:33,a57fa140-7148-4558-a31c-e8b90864bcbd,42,fluentd,1.1.10,1628281593358,,ULgR7Js09UqTP+c90QYAPTgD,4,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:33,5666f4ed-0f2c-429b-9a35-5e88ea4ee9df,39,fluentd,1.1.10,1628281593347,,ULgR7JrinFEw8Uc90Qb03Zmp,,ULgR7JrN53TM5+c90QYmanZC,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:33,95bf3dca-54df-43c8-bc80-84a8cf24b3b6,40,fluentd,1.1.10,1628281593347,,ULgR7JrinFEw8Uc90Qb03Zmp,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:33,0a7e2ef5-3e1b-4ed2-9bf2-230b5de3c09c,41,fluentd,1.1.10,1628281593347,,ULgR7JrinFEw8Uc90Qb03Zmp,6,,,,,,,,,,
WsSerInAdpAuth,,NEWTRANS,2021/08/06,15:26:33,37e2cd8f-f9ab-4880-9e44-06d0ef5cafbf,38,fluentd,1.1.10,1628281593346,,ULgR7Js09UqTP+c90QYAPTgD,,,202108061526333416419728,,,,,,,,
WsSerInAdpAuth,,IN,2021/08/06,15:26:33,97b1e40d-b0d7-4c67-819a-061ab7f8f356,37,fluentd,1.1.10,1628281593346,,ULgR7Js09UqTP+c90QYAPTgD,-,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:33,9950a748-a2ea-4b80-93bf-efc3a4eacd6f,36,fluentd,1.1.10,1628281593329,,ULgR7JpeeoGPxUc90QbLppmZ,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:33,c17e0abe-0a37-45b7-ab5b-e03578035ca9,35,fluentd,1.1.10,1628281593329,,ULgR7JpeeoGPxUc90QbLppmZ,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:33,7562f69a-1647-48ac-bbf1-d3ebc7261546,34,fluentd,1.1.10,1628281593321,,ULgR7JrN53TM5+c90QYmanZC,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:33,d8b9871a-1bbb-4440-bdb2-9548dd521347,33,fluentd,1.1.10,1628281593318,,ULgR7JrN53TM5+c90QYmanZC,6,,,,,,,,,,
DeliveryManager,,TOREGISTER,2021/08/06,15:26:33,15c26fe0-4268-4557-beb1-fc5968ea6c4f,32,fluentd,1.1.10,1628281593317,,ULgR7JpeeoGPxUc90QbLppmZ,,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:33,4a143af7-e664-451e-9f74-9b128b574310,31,fluentd,1.1.10,1628281593305,,ULgR7JrN53TM5+c90QYmanZC,,,202108061526332935359721,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:33,9e9cc34f-7bcf-479f-8443-6a94dd15be15,30,fluentd,1.1.10,1628281593305,,ULgR7JrN53TM5+c90QYmanZC,-,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:33,8bcbbdcf-a2f0-4ee3-9c0e-517d9ac25474,29,fluentd,1.1.10,1628281593304,,ULgR7JpeeoGPxUc90QbLppmZ,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:33,9e54f825-971f-40c7-8ae8-849e084f34f6,28,fluentd,1.1.10,1628281593303,,ULgR7JpeeoGPxUc90QbLppmZ,,,,,,,,,,,
EventManager,ULgL6/SWztFrwEc90QboR836,OUT,2021/08/06,15:26:33,27206e94-5296-4011-b15f-04f230dd0c74,340,fluentd,1.1.10,1628281593270,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:33,484df8e7-b77a-4ec7-92d5-f3e7b1827344,339,fluentd,1.1.10,1628281593270,"(3,1)",ULgL6/SWztFrwEc90QboR836,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:33,67819f83-d0a5-4c5f-93ee-42dfe7fa8b7a,25,fluentd,1.1.10,1628281593268,,ULgR7JpeeoGPxUc90QbLppmZ,,ULgR7Jp3PLOzC+c90QZm/Y7H,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:33,0249d38a-b200-4cae-affc-c8d4601e2e11,26,fluentd,1.1.10,1628281593268,,ULgR7JpeeoGPxUc90QbLppmZ,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:33,c2a233b6-0a1c-4652-b589-5259a0ea53b9,27,fluentd,1.1.10,1628281593268,,ULgR7JpeeoGPxUc90QbLppmZ,4,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:33,0e203028-dd62-43cc-843f-4f52c52364c3,338,fluentd,1.1.10,1628281593267,"(3,1)",ULgL6/SWztFrwEc90QboR836,,,,,,,,,,,
EventManager,ULgL6/SWztFrwEc90QboR836,IN,2021/08/06,15:26:33,a5a2b8a3-f51a-41f2-89f9-77e2678734e2,337,fluentd,1.1.10,1628281593267,,,,,,,,,,,,,
JMSCollInAdp,ULgL6/SWztFrwEc90QboR836,OUT,2021/08/06,15:26:33,e49b18e4-a8d2-4778-9b78-5dbc5cbc9e72,336,fluentd,1.1.10,1628281593258,,,,,,,,,,,,,
JMSCollInAdp,ULgL6/SWztFrwEc90QboR836,IN,2021/08/06,15:26:33,274e1f1d-08fe-4040-9adb-8962baca76d0,335,fluentd,1.1.10,1628281593256,,,,,,,,,,,,,
,,,,,950e5ed4-534f-4112-a135-164e823de544,334,fluentd,1.1.10,1628281593252,,,,,"[2021/08/06 15:26:33] OUT        sparkpost-in    transID:ULgL6/SWztFrwEc90QboR836, idclause: 2456, state:3,1",,,,,,,,
,,,,,65295f94-d6c6-4453-9641-b239cd930cf1,333,fluentd,1.1.10,1628281593250,,,,,[2021/08/06 15:26:33] RECV       sparkpost-in    Evento de estado recibido,,,,,,,,
,,,,,594ae275-689d-4a97-88c9-255de5203b29,332,fluentd,1.1.10,1628281593249,,,,,[2021/08/06 15:26:33] REJECTED   sparkpost-in    Operator message ID for recipient not found: id:6988285663200322703 recipient:lcuneoe@gmail.com state:initial_open. Event discarded.,,,,,,,,
,,,,,4d77a2fb-2a9f-453a-84f1-52a2d7b65c3a,331,fluentd,1.1.10,1628281593248,,,,,[2021/08/06 15:26:33] RECV       sparkpost-in    Evento de estado recibido,,,,,,,,
EventManager,ULgLSvIs75J3FUc90Qbcn9lM,IN,2021/08/06,15:26:33,37cd1a9d-1859-4af9-878d-c523ae235f4e,22,fluentd,1.1.10,1628281593239,,,,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:33,ac418fda-0730-47e2-b1f8-aca57833097b,23,fluentd,1.1.10,1628281593239,"(3,0)",ULgLSvIs75J3FUc90Qbcn9lM,,,,,,,,,,,
EventManager,ULgLSvIs75J3FUc90Qbcn9lM,OUT,2021/08/06,15:26:33,6f00d82c-b807-4bfa-80c2-13e8ad18cf27,24,fluentd,1.1.10,1628281593239,,,,,,,,,,,,,
JMSCollInAdp,ULgLSvIs75J3FUc90Qbcn9lM,OUT,2021/08/06,15:26:33,eaa43c08-d2d4-4b48-b5b2-fb7134d6d1c9,21,fluentd,1.1.10,1628281593220,,,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:33,82b60c26-5494-4bdd-88c3-0631f372d86e,330,fluentd,1.1.10,1628281593207,,ULgR7JpbU6KPd+c90Qdd2JE/,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:33,aa246070-bdb9-40d9-a124-f8c7f6ee14f1,329,fluentd,1.1.10,1628281593207,,ULgR7JpbU6KPd+c90Qdd2JE/,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:33,74808672-9a03-4069-b1f8-91cdd106f269,328,fluentd,1.1.10,1628281593205,,ULgR7JpbU6KPd+c90Qdd2JE/,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:33,6c7259cb-4b8a-417c-87ab-5380254ff701,327,fluentd,1.1.10,1628281593205,,ULgR7JpbU6KPd+c90Qdd2JE/,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:33,1f336c35-b82c-4b28-8d23-c1e5d86916e8,324,fluentd,1.1.10,1628281593197,,ULgR7JpbU6KPd+c90Qdd2JE/,,ULgR7JpPVTc/N+c90QdAtMSO,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:33,990b08de-1202-499d-a7a6-a23c1ff1a3f3,325,fluentd,1.1.10,1628281593197,,ULgR7JpbU6KPd+c90Qdd2JE/,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:33,0149b54b-2b84-4d9f-a874-b5ef7984851b,326,fluentd,1.1.10,1628281593197,,ULgR7JpbU6KPd+c90Qdd2JE/,6,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:33,cc055d44-09c6-40dc-b3fd-7d438c41d018,20,fluentd,1.1.10,1628281593188,,ULgR7Jp3PLOzC+c90QZm/Y7H,4,,,,,,,,,,
JMSCollInAdp,ULgLSvIs75J3FUc90Qbcn9lM,IN,2021/08/06,15:26:33,91bc65c9-0506-414e-8bc4-08f539e35761,19,fluentd,1.1.10,1628281593188,,,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:33,0575aff4-acdc-4eea-b90c-9cd9c98ced6b,323,fluentd,1.1.10,1628281593187,,ULgR7JpPVTc/N+c90QdAtMSO,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:33,79d1c716-cafd-47e2-8568-b477d6d13b29,322,fluentd,1.1.10,1628281593181,,ULgR7JpPVTc/N+c90QdAtMSO,6,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:33,e7f1ff76-4d6d-40f7-b113-c3689234207a,321,fluentd,1.1.10,1628281593180,,ULgR7JpPVTc/N+c90QdAtMSO,,,2021080615263303164496f9,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:33,cfe95ba4-7014-4ead-82c7-94e1de4c3196,320,fluentd,1.1.10,1628281593179,,ULgR7JpPVTc/N+c90QdAtMSO,-,,,,,,,,,,
WsSerInAdpAuth,,OUT,2021/08/06,15:26:33,c36d2b10-9f6d-4de1-bbaa-109a62c7dea9,18,fluentd,1.1.10,1628281593171,,ULgR7Jp3PLOzC+c90QZm/Y7H,4,,,,,,,,,,
,,,,,b383dd0b-1e60-4542-ac99-6e91c07d42b7,17,fluentd,1.1.10,1628281593167,,,,,"[2021/08/06 15:26:33] OUT        sparkpost-in    transID:ULgLSvIs75J3FUc90Qbcn9lM, idclause: 2456, state:3,0",,,,,,,,
WsSerInAdpAuth,,NEWTRANS,2021/08/06,15:26:33,8b3c90be-8903-4c76-8310-a756340e8d41,16,fluentd,1.1.10,1628281593158,,ULgR7Jp3PLOzC+c90QZm/Y7H,,,20210806152633152821970b,,,,,,,,
WsSerInAdpAuth,,IN,2021/08/06,15:26:33,71d4f346-d2be-420b-b407-554b431411a4,15,fluentd,1.1.10,1628281593158,,ULgR7Jp3PLOzC+c90QZm/Y7H,-,,,,,,,,,,
,,,,,0ef68f99-8468-40a1-ba57-0cd4f6480d6c,12,fluentd,1.1.10,1628281593123,,,,,[2021/08/06 15:26:33] RECV       sparkpost-in    Evento de estado recibido,,,,,,,,
,,,,,6548e4ce-de3f-4280-b711-b2f0f2bf796f,13,fluentd,1.1.10,1628281593123,,,,,[2021/08/06 15:26:33] REJECTED   sparkpost-in    Bad state received: id: null / iscachaisabel@gmail.com / click. Event discarded.,,,,,,,,
,,,,,fd2f424b-7d48-483e-93a9-f38600625818,14,fluentd,1.1.10,1628281593123,,,,,[2021/08/06 15:26:33] RECV       sparkpost-in    Evento de estado recibido,,,,,,,,
Output,,OUT,2021/08/06,15:26:33,3eb01d50-8840-4280-8bab-8c7a85c419b2,11,fluentd,1.1.10,1628281593024,,ULgR7JmRzcK/WEc90QZg61kq,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:33,a8af4cfe-1ecb-4700-af66-b9e33e4678e7,10,fluentd,1.1.10,1628281593024,,ULgR7JmRzcK/WEc90QZg61kq,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:33,43ab1401-7ca9-45b2-b0f9-60630c707f6d,9,fluentd,1.1.10,1628281593017,,ULgR7JmRzcK/WEc90QZg61kq,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:33,6f8e9cfa-f7bd-46c5-a8f4-3c1764a2f201,8,fluentd,1.1.10,1628281593017,,ULgR7JmRzcK/WEc90QZg61kq,,,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:33,59cd81b2-f59e-402e-83b1-6c579ccc93ae,6,fluentd,1.1.10,1628281593005,,ULgR7JmRzcK/WEc90QZg61kq,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:33,00d06dcb-0971-4b3e-bc70-6f3c15f6ce0c,7,fluentd,1.1.10,1628281593005,,ULgR7JmRzcK/WEc90QZg61kq,6,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:33,400f4a1c-8f5f-4335-ab0b-aea6bd39c8d6,318,fluentd,1.1.10,1628281593005,,ULgR7JmR0F7jD+c90QdDE6ua,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:33,dbd64411-c6e1-461b-a43e-d587c5c7ff69,319,fluentd,1.1.10,1628281593005,,ULgR7JmR0F7jD+c90QdDE6ua,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:33,dfa7075b-3e66-4786-ba32-a645e9c60921,5,fluentd,1.1.10,1628281593005,,ULgR7JmRzcK/WEc90QZg61kq,,ULgR7JmCpBg1ZUc90Qbmm0K/,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:33,667fc758-958e-4c08-998c-f296f58d0a98,317,fluentd,1.1.10,1628281593003,,ULgR7JmR0F7jD+c90QdDE6ua,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:33,5c190e7d-9930-4e9a-a049-90489eac9cae,316,fluentd,1.1.10,1628281593003,,ULgR7JmR0F7jD+c90QdDE6ua,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:32,e19abf92-4872-46a6-85b3-ef0f51a82447,313,fluentd,1.1.10,1628281592994,,ULgR7JmR0F7jD+c90QdDE6ua,,ULgR7JmHYPIPwUc90Qc9kP2p,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:32,66d675f0-c121-4c0d-ada4-95418ae5bfee,314,fluentd,1.1.10,1628281592994,,ULgR7JmR0F7jD+c90QdDE6ua,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:32,d4ac290d-4184-49ab-b521-b4774b7c3aee,315,fluentd,1.1.10,1628281592994,,ULgR7JmR0F7jD+c90QdDE6ua,8,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:32,37d3da6d-8429-4990-b7ef-4c1485c497c7,312,fluentd,1.1.10,1628281592984,,ULgR7JmHYPIPwUc90Qc9kP2p,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:32,c3566c44-d69a-44e3-895a-ebf12d06b05b,3,fluentd,1.1.10,1628281592984,,ULgR7JmCpBg1ZUc90Qbmm0K/,6,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:32,ae0ca145-4a61-47a8-a2dd-3dcf20ff136f,4,fluentd,1.1.10,1628281592984,,ULgR7JmCpBg1ZUc90Qbmm0K/,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:32,b34f56a8-a003-44a2-a0b2-9761dbdda346,311,fluentd,1.1.10,1628281592981,,ULgR7JmHYPIPwUc90Qc9kP2p,6,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:32,a5797ef1-e1bd-4b44-ae9f-4dbb24a121bc,310,fluentd,1.1.10,1628281592979,,ULgR7JmHYPIPwUc90Qc9kP2p,,,2021080615263296699996ef,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:32,e907f205-1dc7-43a0-b3f1-330fcf8f260a,309,fluentd,1.1.10,1628281592979,,ULgR7JmHYPIPwUc90Qc9kP2p,-,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:32,f7f6becc-1a79-44d0-bea5-28e8d37bfc39,2,fluentd,1.1.10,1628281592974,,ULgR7JmCpBg1ZUc90Qbmm0K/,,,2021080615263296251496ee,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:32,f3a28f9c-77aa-4d43-bb02-3d8507b555f8,1,fluentd,1.1.10,1628281592974,,ULgR7JmCpBg1ZUc90Qbmm0K/,-,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:32,4152f82f-8d8c-4c22-8b4f-f821d01303f9,710,fluentd,1.1.10,1628281592938,,ULgR7Jl7TMCT1kc90QbBHy8b,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:32,bd157e6d-733a-48a8-8c0a-75e291936c33,709,fluentd,1.1.10,1628281592938,,ULgR7Jl7TMCT1kc90QbBHy8b,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:32,5a91d326-461a-488c-b3f6-1008b507c99a,708,fluentd,1.1.10,1628281592932,,ULgR7Jl7TMCT1kc90QbBHy8b,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:32,5c8b8535-0443-4013-976c-96467566eef4,707,fluentd,1.1.10,1628281592932,,ULgR7Jl7TMCT1kc90QbBHy8b,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:32,102aef82-05f8-4cfe-8f31-01e256dfa561,308,fluentd,1.1.10,1628281592923,,ULgR7Jl92FSf1Ec90QfLFvF3,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:32,79e90f13-4275-488a-997d-500a6efc16fc,307,fluentd,1.1.10,1628281592923,,ULgR7Jl92FSf1Ec90QfLFvF3,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:32,b045f3cb-059c-4d8a-b205-bf2e3a16e0cf,704,fluentd,1.1.10,1628281592922,,ULgR7Jl7TMCT1kc90QbBHy8b,,ULgR7Jks96xqHEc90QbzXgcf,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:32,db12d349-7635-40af-a61f-049df150eca6,705,fluentd,1.1.10,1628281592922,,ULgR7Jl7TMCT1kc90QbBHy8b,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:32,68c0843c-2c6e-4aa4-b45e-0cb22c84dfdc,706,fluentd,1.1.10,1628281592922,,ULgR7Jl7TMCT1kc90QbBHy8b,6,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:32,d1606f68-b95d-4846-a945-016711ec1032,306,fluentd,1.1.10,1628281592921,,ULgR7Jl92FSf1Ec90QfLFvF3,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:32,b9af1750-ca50-497a-9e85-78f41b9b880b,305,fluentd,1.1.10,1628281592921,,ULgR7Jl92FSf1Ec90QfLFvF3,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:32,41b42fd9-0237-4dd5-b0dd-a25172bb1578,304,fluentd,1.1.10,1628281592913,,ULgR7Jl92FSf1Ec90QfLFvF3,6,,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:32,b3965031-eb29-474e-ba41-e0f673b3bc9f,303,fluentd,1.1.10,1628281592913,,ULgR7Jl92FSf1Ec90QfLFvF3,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:32,b24003c5-eaef-4244-8f8c-1a04631a7a44,302,fluentd,1.1.10,1628281592912,,ULgR7Jl92FSf1Ec90QfLFvF3,,ULgR7Jky2M50M+c90QcW00aO,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:32,bef9b9b6-b0f1-40da-a755-00f60dd5c54b,301,fluentd,1.1.10,1628281592900,,ULgR7Jky2M50M+c90QcW00aO,6,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:32,e9f9bddf-15c7-4b36-8974-a1c8c26ad02c,703,fluentd,1.1.10,1628281592899,,ULgR7Jks96xqHEc90QbzXgcf,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:32,ca565dab-36bd-44ef-867e-3283543605e1,300,fluentd,1.1.10,1628281592896,,ULgR7Jky2M50M+c90QcW00aO,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:32,c3108955-d683-493a-94fd-37716cc92c93,702,fluentd,1.1.10,1628281592896,,ULgR7Jks96xqHEc90QbzXgcf,6,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:32,7006bc9d-3ae8-45d6-8acc-265db1bdcdb4,299,fluentd,1.1.10,1628281592895,,ULgR7Jky2M50M+c90QcW00aO,,,2021080615263288342096e2,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:32,1604d525-19fc-456a-8a7c-242463e9d0e5,298,fluentd,1.1.10,1628281592895,,ULgR7Jky2M50M+c90QcW00aO,-,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:32,558f19f5-241e-4135-921d-702532dd8f8e,701,fluentd,1.1.10,1628281592889,,ULgR7Jks96xqHEc90QbzXgcf,,,2021080615263273996596cc,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:32,5af4b61c-bd30-49b7-aeef-881dd5bcd698,700,fluentd,1.1.10,1628281592889,,ULgR7Jks96xqHEc90QbzXgcf,-,,,,,,,,,,
EventManager,ULgR7JX4VvgCL+c90QfEKykM,OUT,2021/08/06,15:26:32,5e8320e8-1ff7-4391-bc7c-948b4e2e7408,297,fluentd,1.1.10,1628281592850,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:32,a5ba075a-876a-43c8-b168-20c43f0668e0,296,fluentd,1.1.10,1628281592850,"(2,1)",ULgR7JX4VvgCL+c90QfEKykM,,,,,,,,,,,
StateManager,,NEWEVENT,2021/08/06,15:26:32,11068806-1555-4088-b46a-8673e21bae51,295,fluentd,1.1.10,1628281592849,"(2,1)",ULgR7JX4VvgCL+c90QfEKykM,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:32,95f053f9-6115-49e5-a3f5-7fb66b5002e6,294,fluentd,1.1.10,1628281592849,"(1,2)",ULgR7JX4VvgCL+c90QfEKykM,,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:32,b851a310-cfc3-47bc-9326-beac8da2bea3,293,fluentd,1.1.10,1628281592847,"(1,2)",ULgR7JX4VvgCL+c90QfEKykM,,,,,,,,,,,
EventManager,ULgR7JX4VvgCL+c90QfEKykM,IN,2021/08/06,15:26:32,04983def-a395-4bff-a603-6eda3d531ac0,292,fluentd,1.1.10,1628281592847,,,,,,,,,,,,,
EventManager,ULgR7JgraKK3Xkc90QfxCWMu,OUT,2021/08/06,15:26:32,49c3a235-5d30-4dfe-b9a6-71eeb4c11f54,291,fluentd,1.1.10,1628281592845,,,,,,,,,,,,,
